,Weight_in_gms,Cost_of_the_Product,Discount_offered,Warehouse_block_D,Warehouse_block_B,Warehouse_block_A,Product_importance,Prior_purchases,Mode_of_Shipment,Customer_care_calls,Gender,Target
1478,0.030825420014609195,0.19158878504672894,0.26666666666666666,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,0.0,1
9712,0.09101533966398831,0.8598130841121495,0.06666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.8,0.0,0
7766,0.06077428780131483,0.8691588785046728,0.13333333333333333,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.8,1.0,1
2314,0.007742878013148269,0.17757009345794394,0.6833333333333332,0.0,0.0,0.0,0.0,1.0,0.5,0.8,1.0,1
3012,0.13659605551497442,0.23831775700934577,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,1.0,1
10403,0.10913075237399564,0.7850467289719626,0.08333333333333334,0.0,0.0,0.0,1.0,0.6666666666666667,0.5,0.4,0.0,1
6671,0.6804967129291454,0.5981308411214953,0.06666666666666667,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.4,0.0,1
6111,0.6309715120525932,0.8037383177570093,0.03333333333333334,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,1
4616,0.485317750182615,0.7476635514018691,0.0,0.0,0.0,1.0,0.0,0.16666666666666669,1.0,0.4,0.0,0
2600,0.43228634039444847,0.4392523364485982,0.36666666666666664,0.0,0.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,1
2946,0.015924032140248345,0.22429906542056077,0.7499999999999999,1.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.2,0.0,1
6800,0.4737764791818846,0.28971962616822433,0.15,0.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.2,1.0,1
1792,0.38772826880934985,0.49532710280373826,0.31666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,1.0,1
6380,0.5273922571219869,0.2570093457943925,0.1,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.2,1.0,0
8469,0.6473338203067933,0.5327102803738317,0.03333333333333334,0.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.4,1.0,1
7774,0.48122717311906504,0.36448598130841126,0.11666666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.0,0
3076,0.021037253469685907,0.24766355140186913,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1
10681,0.660482103725347,0.2570093457943925,0.05,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.6000000000000001,0.0,0
3573,0.6638422205989774,0.21962616822429903,0.06666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.2,1.0,1
4044,0.6572680788897005,0.616822429906542,0.0,1.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.0,0.0,1
8575,0.4804967129291453,0.8084112149532711,0.05,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,0
8643,0.028341855368882396,0.9672897196261682,0.06666666666666667,0.0,1.0,0.0,0.5,0.49999999999999994,0.0,0.8,1.0,1
7092,0.693644996347699,0.3317757009345794,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.2,1.0,0
2606,0.03973703433162892,0.2570093457943925,0.03333333333333334,0.0,0.0,1.0,0.5,0.16666666666666669,0.0,0.2,1.0,1
4798,0.09393718042366692,0.7897196261682243,0.1,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8,0.0,1
2917,0.06880934989043097,0.3738317757009346,0.8666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
3301,0.5767713659605551,0.5093457943925234,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,1.0,1
4700,0.5193571950328707,0.49065420560747663,0.03333333333333334,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
9345,0.5389335281227173,0.2850467289719626,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,1
10248,0.5704894083272462,0.29439252336448596,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.5,0.2,1.0,1
9196,0.04426588750913074,0.7757009345794391,0.016666666666666666,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,1.0,0
7464,0.13557341124908692,0.9065420560747662,0.08333333333333334,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,0
10332,0.6980277574872169,0.3037383177570093,0.0,1.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.6000000000000001,1.0,1
1983,0.3713659605551497,0.6448598130841122,0.85,0.0,1.0,0.0,1.0,0.0,1.0,0.2,1.0,1
1410,0.040905770635500355,0.06542056074766356,0.8999999999999999,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
2132,0.39357195032870707,0.6495327102803737,0.35,0.0,0.0,1.0,0.0,0.16666666666666669,1.0,0.4,0.0,1
112,0.11906501095690283,0.3691588785046729,0.4,0.0,0.0,0.0,0.5,0.0,0.5,0.4,1.0,1
4926,0.5573411249086925,0.29439252336448596,0.05,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.4,0.0,0
3526,0.466617969320672,0.5934579439252335,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,1.0,0
5299,0.7140978816654492,0.8925233644859812,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.4,1.0,0
8228,0.5235938641344047,0.42056074766355145,0.05,0.0,0.0,1.0,0.5,0.0,0.0,0.2,0.0,0
3350,0.7211102994886779,0.2850467289719626,0.08333333333333334,0.0,0.0,1.0,1.0,0.0,1.0,0.4,1.0,0
6411,0.6793279766252739,0.5607476635514018,0.03333333333333334,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,0
5971,0.4745069393718042,0.49532710280373826,0.08333333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,0.0,0
9123,0.48400292184075966,0.3317757009345794,0.0,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,1.0,0
5798,0.6636961285609935,0.3317757009345794,0.016666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,0
5763,0.1265157048940833,0.5747663551401868,0.06666666666666667,0.0,1.0,0.0,0.5,0.49999999999999994,0.0,0.6000000000000001,1.0,0
2548,0.04704163623082541,0.21962616822429903,0.016666666666666666,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.2,1.0,1
5407,0.464426588750913,0.44859813084112143,0.0,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
5537,0.056537618699780856,0.5747663551401868,0.06666666666666667,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,1.0,1
5361,0.5693206720233748,0.7242990654205607,0.15,0.0,1.0,0.0,0.5,0.0,1.0,0.4,0.0,1
10934,0.07611395178962746,0.836448598130841,0.05,0.0,0.0,1.0,0.5,0.49999999999999994,0.5,0.6000000000000001,1.0,1
7038,0.5016800584368152,0.7850467289719626,0.06666666666666667,1.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.8,0.0,1
9741,0.5501826150474799,0.2570093457943925,0.13333333333333333,0.0,1.0,0.0,1.0,0.16666666666666669,0.0,0.0,1.0,1
1446,0.1287070854638422,0.05607476635514019,0.7499999999999999,1.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.4,1.0,1
550,0.2799123447772096,0.4719626168224299,0.8333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0,1
8056,0.6892622352081812,0.7570093457943924,0.0,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.6000000000000001,0.0,0
6002,0.08458728999269538,0.8691588785046728,0.08333333333333334,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,0.8,1.0,0
5338,0.6891161431701972,0.7383177570093459,0.15,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1
2721,0.152081811541271,0.663551401869159,0.2,0.0,1.0,0.0,0.5,0.16666666666666669,0.5,0.4,0.0,1
4211,0.5669831994156318,0.22429906542056077,0.06666666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.0,0
5636,0.501972242512783,0.514018691588785,0.15,0.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,0
7485,0.010226442658875096,0.5747663551401868,0.13333333333333333,0.0,1.0,0.0,0.5,0.49999999999999994,1.0,0.8,0.0,0
7978,0.5601168736303871,0.4299065420560748,0.03333333333333334,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.2,0.0,1
7312,0.4785975164353543,0.4719626168224299,0.016666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
744,0.0674945215485756,0.8598130841121495,0.7833333333333333,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,1
3775,0.6210372534696859,0.8738317757009345,0.13333333333333333,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.4,0.0,1
1527,0.4153396639883127,0.6214953271028038,0.9666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.0,1
9865,0.7276844411979547,0.2757009345794392,0.11666666666666667,0.0,0.0,0.0,1.0,0.49999999999999994,0.0,0.8,0.0,0
2182,0.009788166544923288,0.3317757009345794,0.8166666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.2,1.0,1
4710,0.5522279035792549,0.5981308411214953,0.11666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.4,0.0,1
6893,0.04441197954711468,0.9953271028037384,0.13333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,0
8983,0.6205989773557341,0.47663551401869153,0.03333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,1.0,0
4705,0.7158509861212564,0.49065420560747663,0.03333333333333334,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.4,1.0,1
1047,0.28341855368882396,0.7523364485981309,0.9166666666666666,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
5922,0.6807888970051132,0.5233644859813084,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0
8364,0.0802045288531775,0.6355140186915887,0.016666666666666666,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.6000000000000001,1.0,1
800,0.040467494521548575,0.3457943925233645,0.5833333333333333,0.0,0.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.0,1
6557,0.043243243243243246,0.7009345794392524,0.1,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0,1
8203,0.44558071585098613,0.663551401869159,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4,0.0,0
10864,0.5424397370343317,0.2429906542056075,0.1,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,0
3905,0.6490869247626004,0.21028037383177567,0.06666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6000000000000001,0.0,1
10707,0.1129291453615778,0.7757009345794391,0.1,0.0,1.0,0.0,0.5,0.6666666666666667,1.0,0.6000000000000001,0.0,0
4132,0.5455076698319942,0.32242990654205606,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.4,1.0,0
10816,0.6682249817384952,0.3738317757009346,0.13333333333333333,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.2,1.0,0
5019,0.04762600438276113,0.911214953271028,0.06666666666666667,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.8,0.0,0
801,0.35018261504747994,0.7710280373831776,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.2,0.0,1
1635,0.19415631848064277,0.850467289719626,0.5833333333333333,0.0,1.0,0.0,0.5,0.6666666666666667,0.5,0.4,0.0,1
6375,0.4934989043097151,0.4719626168224299,0.03333333333333334,0.0,1.0,0.0,0.5,0.0,1.0,0.4,1.0,1
10765,0.08137326515704893,0.8317757009345793,0.016666666666666666,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,0.0,1
8975,0.6831263696128561,0.5794392523364486,0.06666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,0
2742,0.13133674214755295,0.383177570093458,0.18333333333333335,1.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.2,1.0,1
7910,0.6772826880934989,0.7383177570093459,0.1,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.4,1.0,0
9138,0.033601168736303866,0.630841121495327,0.08333333333333334,1.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.4,1.0,0
1013,0.05273922571219869,0.383177570093458,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1
5681,0.6806428049671293,0.6214953271028038,0.0,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,0
3693,0.45215485756026297,0.33644859813084116,0.08333333333333334,0.0,1.0,0.0,0.5,0.16666666666666669,0.5,0.6000000000000001,1.0,0
10733,0.12067202337472607,0.7242990654205607,0.06666666666666667,0.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.6000000000000001,0.0,0
10634,0.4556610664718773,0.677570093457944,0.15,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.2,0.0,0
745,0.01446311176040907,0.6869158878504672,0.45,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,1.0,1.0,1
344,0.17837837837837836,0.4719626168224299,0.016666666666666666,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.6000000000000001,0.0,1
10172,0.5310445580715851,0.7196261682242991,0.08333333333333334,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,0
2134,0.19371804236669102,0.49532710280373826,0.6499999999999999,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,1
711,0.30956902848794743,0.49532710280373826,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,1
3187,0.6945215485756027,0.630841121495327,0.08333333333333334,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.6000000000000001,1.0,0
634,0.052593133674214754,0.21028037383177567,0.08333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
8925,0.07027027027027027,0.7570093457943924,0.03333333333333334,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,0
4154,0.7252008765522279,0.7570093457943924,0.05,0.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.0,0
7463,0.06413440467494522,0.7943925233644858,0.1,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.6000000000000001,1.0,0
96,0.03272461650840028,0.24766355140186913,0.2833333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1
1739,0.1512052593133674,0.5233644859813084,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.2,1.0,1
9759,0.5195032870708547,0.18224299065420557,0.08333333333333334,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,0
9357,0.045288531775018265,0.8738317757009345,0.13333333333333333,0.0,1.0,0.0,0.5,0.49999999999999994,1.0,0.8,0.0,1
6946,0.5503287070854639,0.5046728971962616,0.1,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0
4764,0.6816654492330168,0.4439252336448598,0.11666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1
6544,0.10942293644996345,0.8878504672897195,0.06666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,1
2619,0.05493060628195762,0.2570093457943925,0.48333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.0,1
6714,0.46501095690284877,0.33644859813084116,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.2,0.0,1
3332,0.5401022644265887,0.4252336448598131,0.08333333333333334,0.0,0.0,1.0,0.5,0.49999999999999994,1.0,0.2,0.0,0
4146,0.44222059897735577,0.7710280373831776,0.016666666666666666,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,0.0,0
7299,0.4648648648648649,0.7196261682242991,0.016666666666666666,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,0
6460,0.7075237399561723,0.46728971962616817,0.016666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,0.0,0
523,0.028049671292914524,0.2757009345794392,0.7666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.2,0.0,1
7727,0.10913075237399564,0.8317757009345793,0.016666666666666666,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.6000000000000001,1.0,1
588,0.21855368882395906,0.49065420560747663,0.03333333333333334,1.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.2,0.0,1
8134,0.5158509861212563,0.6074766355140188,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,0
10473,0.14112490869247626,0.7383177570093459,0.1,0.0,1.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,1.0,0
9050,0.5450693937180424,0.3037383177570093,0.06666666666666667,0.0,0.0,1.0,0.5,0.16666666666666669,0.0,0.4,0.0,0
7336,0.6127100073046019,0.8037383177570093,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0
9486,0.5224251278305332,0.5373831775700935,0.13333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1
854,0.1322132943754565,0.11682242990654212,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,0.4,1.0,1
4674,0.4904309715120526,0.37850467289719625,0.06666666666666667,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0
3051,0.19459459459459458,0.630841121495327,0.8666666666666666,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
10213,0.1089846603360117,0.7196261682242991,0.06666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,0
4634,0.5386413440467495,0.7803738317757009,0.016666666666666666,0.0,0.0,1.0,1.0,0.16666666666666669,0.5,0.6000000000000001,0.0,0
9407,0.09174579985390796,0.6915887850467289,0.15,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
4964,0.6669101533966398,0.37850467289719625,0.08333333333333334,0.0,0.0,1.0,1.0,0.0,1.0,0.4,1.0,0
244,0.7396639883126369,0.2149532710280374,0.11666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.0,0.0,1
9988,0.7184806428049672,0.2429906542056075,0.05,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,1.0,0
9309,0.5326515704894084,0.8317757009345793,0.11666666666666667,0.0,1.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.0,1
6463,0.5964937910883856,0.16355140186915884,0.11666666666666667,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.2,0.0,0
708,0.022059897735573403,0.2009345794392523,0.4,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,1
9504,0.635354273192111,0.7242990654205607,0.13333333333333333,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,0.0,1
5817,0.6926223520818116,0.5186915887850467,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,0
6114,0.5237399561723886,0.5046728971962616,0.11666666666666667,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
1349,0.4360847333820307,0.7523364485981309,0.06666666666666667,0.0,0.0,0.0,0.5,0.6666666666666667,0.5,0.0,1.0,1
8745,0.6650109569028488,0.7663551401869159,0.1,0.0,1.0,0.0,0.5,0.0,0.5,0.2,1.0,1
6916,0.04864864864864865,0.7710280373831776,0.08333333333333334,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,1.0,1.0,0
9861,0.6869247626004382,0.822429906542056,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.4,1.0,1
8869,0.12096420745069394,0.7710280373831776,0.016666666666666666,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.4,0.0,0
3523,0.6016070124178232,0.6074766355140188,0.11666666666666667,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.0,1.0,0
4297,0.12885317750182615,0.5700934579439253,0.11666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0
7138,0.4977355734112491,0.39252336448598135,0.05,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.2,1.0,0
4975,0.7295836376917458,0.4579439252336448,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,0
3245,0.514682249817385,0.1869158878504673,0.016666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
4689,0.5662527392257122,0.2850467289719626,0.15,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,0
3998,0.44835646457268075,0.7476635514018691,0.11666666666666667,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,0
981,0.3196493791088385,0.6869158878504672,0.05,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
2757,0.39254930606281957,0.630841121495327,0.7166666666666666,0.0,1.0,0.0,0.5,0.0,1.0,0.2,1.0,1
9558,0.5316289262235209,0.2850467289719626,0.016666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,0.0,0
9525,0.5948867786705625,0.7242990654205607,0.0,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,0
5060,0.5753104455807159,0.18224299065420557,0.03333333333333334,0.0,0.0,1.0,0.5,0.16666666666666669,0.5,0.6000000000000001,1.0,1
2322,0.27640613586559526,0.8037383177570093,0.3,1.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.2,1.0,1
5046,0.4585829072315559,0.25233644859813087,0.06666666666666667,1.0,0.0,0.0,0.5,0.0,0.5,0.4,1.0,0
3081,0.0013148283418553675,0.17757009345794394,0.4666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,1
9471,0.6638422205989774,0.4579439252336448,0.1,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,0
10250,0.5089846603360116,0.2757009345794392,0.15,0.0,0.0,1.0,0.5,0.16666666666666669,0.5,0.6000000000000001,0.0,1
1057,0.345799853907962,0.47663551401869153,0.9833333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,1
969,0.12242512783053325,0.11682242990654212,0.2833333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2127,0.4306793279766252,0.6542056074766355,0.016666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,1
7956,0.12505478451424398,0.6214953271028038,0.08333333333333334,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.6000000000000001,0.0,0
10930,0.10343316289262233,0.7336448598130841,0.016666666666666666,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.4,0.0,0
10117,0.4785975164353543,0.6869158878504672,0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,0.5,0.4,0.0,0
4138,0.6894083272461651,0.3130841121495327,0.1,0.0,0.0,0.0,0.5,0.0,1.0,0.2,0.0,0
7535,0.6669101533966398,0.8130841121495326,0.05,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,0.0,0
9614,0.5607012417823228,0.3738317757009346,0.13333333333333333,0.0,0.0,1.0,1.0,0.6666666666666667,1.0,0.6000000000000001,1.0,1
7380,0.4726077428780131,0.35046728971962615,0.08333333333333334,1.0,0.0,0.0,0.5,0.0,0.5,0.6000000000000001,1.0,0
2397,0.02571219868517166,0.2009345794392523,0.13333333333333333,0.0,1.0,0.0,0.5,0.0,1.0,0.2,1.0,1
483,0.3741417092768444,0.6915887850467289,0.8166666666666667,0.0,1.0,0.0,0.5,1.0,1.0,0.2,0.0,1
1677,0.341709276844412,0.6448598130841122,0.6499999999999999,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,1.0,1
8569,0.6100803506208912,0.4439252336448598,0.016666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,1.0,1
349,0.13922571219868515,0.3037383177570093,0.7666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,1
4019,0.6138787436084734,0.6074766355140188,0.11666666666666667,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
5604,0.7078159240321402,0.7336448598130841,0.1,1.0,0.0,0.0,1.0,0.0,0.5,0.2,1.0,0
6735,0.6620891161431702,0.6495327102803737,0.0,0.0,1.0,0.0,0.5,0.6666666666666667,1.0,0.8,1.0,1
2903,0.2838568298027757,0.44859813084112143,0.3,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.8,0.0,1
2341,0.17472607742878013,0.42056074766355145,0.6333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1
242,0.10708546384222059,0.18224299065420557,0.95,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.0,1.0,1
2044,0.08473338203067932,0.06074766355140193,0.43333333333333335,0.0,0.0,0.0,0.5,0.49999999999999994,0.5,0.2,1.0,1
9765,0.7218407596785975,0.2757009345794392,0.08333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0
10825,0.6315558802045288,0.7570093457943924,0.11666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,1.0,1
8250,0.5365960555149745,0.4112149532710281,0.15,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,1
7056,0.5555880204528854,0.6074766355140188,0.05,1.0,0.0,0.0,0.5,0.0,1.0,0.2,1.0,0
9869,0.4927684441197955,0.06074766355140193,0.06666666666666667,0.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.2,0.0,1
2286,0.30430971512052596,0.6448598130841122,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,1
7395,0.0013148283418553675,0.5934579439252335,0.06666666666666667,0.0,1.0,0.0,0.5,0.49999999999999994,0.0,0.6000000000000001,0.0,1
8207,0.6239590942293645,0.3691588785046729,0.016666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,0.0,0
109,0.03637691745799854,0.21028037383177567,0.7666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
3038,0.4219138056975895,0.8411214953271028,0.03333333333333334,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.4,0.0,1
440,0.20818115412710006,0.7242990654205607,0.36666666666666664,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,1
9773,0.6883856829802776,0.36448598130841126,0.08333333333333334,0.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.2,1.0,0
10258,0.5779401022644266,0.2757009345794392,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.2,1.0,1
5869,0.6889700511322133,0.31775700934579443,0.11666666666666667,0.0,0.0,0.0,1.0,0.0,0.5,0.6000000000000001,1.0,0
4685,0.5222790357925493,0.46261682242990654,0.11666666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,0
9772,0.5951789627465303,0.6448598130841122,0.13333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0
6918,0.135427319211103,0.7383177570093459,0.08333333333333334,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,0.0,1
9043,0.6242512783053323,0.602803738317757,0.03333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6000000000000001,0.0,1
