,Mode_of_Shipment,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Target
9123,1.0,0.6000000000000001,0.3317757009345794,0.16666666666666669,0.0,0.48400292184075966,0
5798,1.0,0.4,0.3317757009345794,0.0,0.016666666666666666,0.6636961285609935,0
5763,0.0,0.6000000000000001,0.5747663551401868,0.49999999999999994,0.06666666666666667,0.1265157048940833,0
2548,1.0,0.2,0.21962616822429903,0.6666666666666667,0.016666666666666666,0.04704163623082541,1
5407,1.0,0.2,0.44859813084112143,0.16666666666666669,0.0,0.464426588750913,1
5537,1.0,0.6000000000000001,0.5747663551401868,0.49999999999999994,0.06666666666666667,0.056537618699780856,1
5361,1.0,0.4,0.7242990654205607,0.0,0.15,0.5693206720233748,1
10934,0.5,0.6000000000000001,0.836448598130841,0.49999999999999994,0.05,0.07611395178962746,1
7038,1.0,0.8,0.7850467289719626,0.16666666666666669,0.06666666666666667,0.5016800584368152,1
9741,0.0,0.0,0.2570093457943925,0.16666666666666669,0.13333333333333333,0.5501826150474799,1
1446,1.0,0.4,0.05607476635514019,0.6666666666666667,0.7499999999999999,0.1287070854638422,1
550,0.0,0.6000000000000001,0.4719626168224299,0.3333333333333333,0.8333333333333333,0.2799123447772096,1
8056,0.5,0.6000000000000001,0.7570093457943924,0.16666666666666669,0.0,0.6892622352081812,0
6002,0.5,0.8,0.8691588785046728,0.3333333333333333,0.08333333333333334,0.08458728999269538,0
5338,0.0,0.0,0.7383177570093459,0.0,0.15,0.6891161431701972,1
2721,0.5,0.4,0.663551401869159,0.16666666666666669,0.2,0.152081811541271,1
4211,1.0,0.4,0.22429906542056077,0.0,0.06666666666666667,0.5669831994156318,0
5636,1.0,0.4,0.514018691588785,0.0,0.15,0.501972242512783,0
7485,1.0,0.8,0.5747663551401868,0.49999999999999994,0.13333333333333333,0.010226442658875096,0
7978,1.0,0.2,0.4299065420560748,0.49999999999999994,0.03333333333333334,0.5601168736303871,1
7312,1.0,0.0,0.4719626168224299,0.0,0.016666666666666666,0.4785975164353543,0
744,1.0,0.0,0.8598130841121495,0.3333333333333333,0.7833333333333333,0.0674945215485756,1
3775,1.0,0.4,0.8738317757009345,0.8333333333333333,0.13333333333333333,0.6210372534696859,1
1527,1.0,0.6000000000000001,0.6214953271028038,0.0,0.9666666666666666,0.4153396639883127,1
9865,0.0,0.8,0.2757009345794392,0.49999999999999994,0.11666666666666667,0.7276844411979547,0
2182,0.5,0.2,0.3317757009345794,0.16666666666666669,0.8166666666666667,0.009788166544923288,1
4710,1.0,0.4,0.5981308411214953,0.0,0.11666666666666667,0.5522279035792549,1
6893,1.0,0.8,0.9953271028037384,0.3333333333333333,0.13333333333333333,0.04441197954711468,0
8983,1.0,0.6000000000000001,0.47663551401869153,0.0,0.03333333333333334,0.6205989773557341,0
4705,1.0,0.4,0.49065420560747663,0.49999999999999994,0.03333333333333334,0.7158509861212564,1
1047,1.0,0.2,0.7523364485981309,0.16666666666666669,0.9166666666666666,0.28341855368882396,1
5922,1.0,0.2,0.5233644859813084,0.0,0.06666666666666667,0.6807888970051132,0
8364,0.0,0.6000000000000001,0.6355140186915887,0.6666666666666667,0.016666666666666666,0.0802045288531775,1
800,0.5,0.6000000000000001,0.3457943925233645,0.0,0.5833333333333333,0.040467494521548575,1
6557,0.5,0.8,0.7009345794392524,0.3333333333333333,0.1,0.043243243243243246,1
8203,0.5,0.4,0.663551401869159,0.0,0.0,0.44558071585098613,0
10864,1.0,0.6000000000000001,0.2429906542056075,0.16666666666666669,0.1,0.5424397370343317,0
3905,1.0,0.6000000000000001,0.21028037383177567,0.3333333333333333,0.06666666666666667,0.6490869247626004,1
10707,1.0,0.6000000000000001,0.7757009345794391,0.6666666666666667,0.1,0.1129291453615778,0
4132,1.0,0.4,0.32242990654205606,0.16666666666666669,0.06666666666666667,0.5455076698319942,0
10816,0.5,0.2,0.3738317757009346,0.16666666666666669,0.13333333333333333,0.6682249817384952,0
5019,1.0,0.8,0.911214953271028,0.3333333333333333,0.06666666666666667,0.04762600438276113,0
801,0.5,0.2,0.7710280373831776,0.0,0.0,0.35018261504747994,1
1635,0.5,0.4,0.850467289719626,0.6666666666666667,0.5833333333333333,0.19415631848064277,1
6375,1.0,0.4,0.4719626168224299,0.0,0.03333333333333334,0.4934989043097151,1
10765,1.0,0.6000000000000001,0.8317757009345793,0.49999999999999994,0.016666666666666666,0.08137326515704893,1
8975,1.0,0.2,0.5794392523364486,0.3333333333333333,0.06666666666666667,0.6831263696128561,0
2742,0.0,0.2,0.383177570093458,0.16666666666666669,0.18333333333333335,0.13133674214755295,1
7910,1.0,0.4,0.7383177570093459,0.16666666666666669,0.1,0.6772826880934989,0
9138,1.0,0.4,0.630841121495327,0.49999999999999994,0.08333333333333334,0.033601168736303866,0
1013,1.0,0.4,0.383177570093458,0.0,0.6333333333333333,0.05273922571219869,1
5681,1.0,0.6000000000000001,0.6214953271028038,0.16666666666666669,0.0,0.6806428049671293,0
3693,0.5,0.6000000000000001,0.33644859813084116,0.16666666666666669,0.08333333333333334,0.45215485756026297,0
10733,1.0,0.6000000000000001,0.7242990654205607,0.6666666666666667,0.06666666666666667,0.12067202337472607,0
10634,1.0,0.2,0.677570093457944,0.16666666666666669,0.15,0.4556610664718773,0
745,1.0,1.0,0.6869158878504672,0.49999999999999994,0.45,0.01446311176040907,1
344,1.0,0.6000000000000001,0.4719626168224299,0.3333333333333333,0.016666666666666666,0.17837837837837836,1
10172,1.0,0.2,0.7196261682242991,0.16666666666666669,0.08333333333333334,0.5310445580715851,0
2134,1.0,0.4,0.49532710280373826,0.0,0.6499999999999999,0.19371804236669102,1
711,1.0,0.2,0.49532710280373826,0.0,0.3333333333333333,0.30956902848794743,1
3187,1.0,0.6000000000000001,0.630841121495327,0.8333333333333333,0.08333333333333334,0.6945215485756027,0
634,1.0,0.2,0.21028037383177567,0.16666666666666669,0.08333333333333334,0.052593133674214754,1
8925,1.0,1.0,0.7570093457943924,0.3333333333333333,0.03333333333333334,0.07027027027027027,0
4154,1.0,0.6000000000000001,0.7570093457943924,0.0,0.05,0.7252008765522279,0
7463,1.0,0.6000000000000001,0.7943925233644858,0.49999999999999994,0.1,0.06413440467494522,0
96,1.0,0.2,0.24766355140186913,0.0,0.2833333333333333,0.03272461650840028,1
1739,1.0,0.2,0.5233644859813084,0.0,0.6666666666666666,0.1512052593133674,1
9759,1.0,0.4,0.18224299065420557,0.16666666666666669,0.08333333333333334,0.5195032870708547,0
9357,1.0,0.8,0.8738317757009345,0.49999999999999994,0.13333333333333333,0.045288531775018265,1
6946,1.0,0.2,0.5046728971962616,0.3333333333333333,0.1,0.5503287070854639,0
4764,1.0,0.2,0.4439252336448598,0.0,0.11666666666666667,0.6816654492330168,1
6544,1.0,0.8,0.8878504672897195,0.3333333333333333,0.06666666666666667,0.10942293644996345,1
2619,0.0,0.6000000000000001,0.2570093457943925,0.0,0.48333333333333334,0.05493060628195762,1
6714,0.0,0.2,0.33644859813084116,0.3333333333333333,0.0,0.46501095690284877,1
3332,1.0,0.2,0.4252336448598131,0.49999999999999994,0.08333333333333334,0.5401022644265887,0
4146,1.0,0.4,0.7710280373831776,0.16666666666666669,0.016666666666666666,0.44222059897735577,0
7299,1.0,0.6000000000000001,0.7196261682242991,0.3333333333333333,0.016666666666666666,0.4648648648648649,0
6460,1.0,0.8,0.46728971962616817,0.3333333333333333,0.016666666666666666,0.7075237399561723,0
523,0.5,0.2,0.2757009345794392,0.16666666666666669,0.7666666666666666,0.028049671292914524,1
7727,1.0,0.6000000000000001,0.8317757009345793,0.6666666666666667,0.016666666666666666,0.10913075237399564,1
588,1.0,0.2,0.49065420560747663,0.6666666666666667,0.03333333333333334,0.21855368882395906,1
8134,1.0,0.4,0.6074766355140188,0.0,0.0,0.5158509861212563,0
10473,1.0,0.6000000000000001,0.7383177570093459,0.49999999999999994,0.1,0.14112490869247626,0
9050,0.0,0.4,0.3037383177570093,0.16666666666666669,0.06666666666666667,0.5450693937180424,0
7336,1.0,0.2,0.8037383177570093,0.0,0.06666666666666667,0.6127100073046019,0
9486,1.0,0.2,0.5373831775700935,0.0,0.13333333333333333,0.5224251278305332,1
854,1.0,0.4,0.11682242990654212,0.0,0.16666666666666666,0.1322132943754565,1
4674,0.0,0.0,0.37850467289719625,0.3333333333333333,0.06666666666666667,0.4904309715120526,0
3051,1.0,0.2,0.630841121495327,0.16666666666666669,0.8666666666666666,0.19459459459459458,1
10213,1.0,0.8,0.7196261682242991,0.3333333333333333,0.06666666666666667,0.1089846603360117,0
4634,0.5,0.6000000000000001,0.7803738317757009,0.16666666666666669,0.016666666666666666,0.5386413440467495,0
9407,1.0,1.0,0.6915887850467289,0.3333333333333333,0.15,0.09174579985390796,0
4964,1.0,0.4,0.37850467289719625,0.0,0.08333333333333334,0.6669101533966398,0
244,1.0,0.0,0.2149532710280374,0.16666666666666669,0.11666666666666667,0.7396639883126369,1
9988,0.5,0.2,0.2429906542056075,0.16666666666666669,0.05,0.7184806428049672,0
9309,0.5,0.6000000000000001,0.8317757009345793,0.0,0.11666666666666667,0.5326515704894084,1
6463,1.0,0.2,0.16355140186915884,0.49999999999999994,0.11666666666666667,0.5964937910883856,0
708,1.0,0.4,0.2009345794392523,0.16666666666666669,0.4,0.022059897735573403,1
9504,1.0,0.4,0.7242990654205607,0.16666666666666669,0.13333333333333333,0.635354273192111,1
5817,1.0,0.0,0.5186915887850467,0.3333333333333333,0.0,0.6926223520818116,0
6114,1.0,0.2,0.5046728971962616,0.16666666666666669,0.11666666666666667,0.5237399561723886,1
1349,0.5,0.0,0.7523364485981309,0.6666666666666667,0.06666666666666667,0.4360847333820307,1
8745,0.5,0.2,0.7663551401869159,0.0,0.1,0.6650109569028488,1
6916,1.0,1.0,0.7710280373831776,0.49999999999999994,0.08333333333333334,0.04864864864864865,0
9861,0.0,0.4,0.822429906542056,0.0,0.0,0.6869247626004382,1
8869,1.0,0.4,0.7710280373831776,0.49999999999999994,0.016666666666666666,0.12096420745069394,0
3523,1.0,0.0,0.6074766355140188,0.16666666666666669,0.11666666666666667,0.6016070124178232,0
4297,1.0,0.2,0.5700934579439253,0.3333333333333333,0.11666666666666667,0.12885317750182615,0
7138,0.0,0.2,0.39252336448598135,0.8333333333333333,0.05,0.4977355734112491,0
4975,1.0,0.4,0.4579439252336448,1.0,0.15,0.7295836376917458,0
3245,1.0,0.2,0.1869158878504673,0.16666666666666669,0.016666666666666666,0.514682249817385,1
4689,1.0,0.2,0.2850467289719626,0.16666666666666669,0.15,0.5662527392257122,0
3998,1.0,0.2,0.7476635514018691,0.16666666666666669,0.11666666666666667,0.44835646457268075,0
981,1.0,0.2,0.6869158878504672,0.16666666666666669,0.05,0.3196493791088385,1
2757,1.0,0.2,0.630841121495327,0.0,0.7166666666666666,0.39254930606281957,1
9558,1.0,0.2,0.2850467289719626,0.3333333333333333,0.016666666666666666,0.5316289262235209,0
9525,1.0,0.2,0.7242990654205607,0.16666666666666669,0.0,0.5948867786705625,0
5060,0.5,0.6000000000000001,0.18224299065420557,0.16666666666666669,0.03333333333333334,0.5753104455807159,1
2322,0.5,0.2,0.8037383177570093,0.3333333333333333,0.3,0.27640613586559526,1
5046,0.5,0.4,0.25233644859813087,0.0,0.06666666666666667,0.4585829072315559,0
3081,1.0,0.4,0.17757009345794394,0.0,0.4666666666666667,0.0013148283418553675,1
9471,1.0,0.6000000000000001,0.4579439252336448,0.16666666666666669,0.1,0.6638422205989774,0
10250,0.5,0.6000000000000001,0.2757009345794392,0.16666666666666669,0.15,0.5089846603360116,1
1057,1.0,0.4,0.47663551401869153,0.0,0.9833333333333333,0.345799853907962,1
969,0.0,0.0,0.11682242990654212,0.0,0.2833333333333333,0.12242512783053325,1
2127,1.0,0.2,0.6542056074766355,0.0,0.016666666666666666,0.4306793279766252,1
7956,0.0,0.6000000000000001,0.6214953271028038,0.6666666666666667,0.08333333333333334,0.12505478451424398,0
10930,1.0,0.4,0.7336448598130841,0.49999999999999994,0.016666666666666666,0.10343316289262233,0
10117,0.5,0.4,0.6869158878504672,0.16666666666666669,0.13333333333333333,0.4785975164353543,0
4138,1.0,0.2,0.3130841121495327,0.0,0.1,0.6894083272461651,0
7535,0.0,0.4,0.8130841121495326,0.16666666666666669,0.05,0.6669101533966398,0
9614,1.0,0.6000000000000001,0.3738317757009346,0.6666666666666667,0.13333333333333333,0.5607012417823228,1
7380,0.5,0.6000000000000001,0.35046728971962615,0.0,0.08333333333333334,0.4726077428780131,0
2397,1.0,0.2,0.2009345794392523,0.0,0.13333333333333333,0.02571219868517166,1
483,1.0,0.2,0.6915887850467289,1.0,0.8166666666666667,0.3741417092768444,1
1677,1.0,0.6000000000000001,0.6448598130841122,0.16666666666666669,0.6499999999999999,0.341709276844412,1
8569,1.0,0.2,0.4439252336448598,0.3333333333333333,0.016666666666666666,0.6100803506208912,1
349,1.0,0.6000000000000001,0.3037383177570093,0.16666666666666669,0.7666666666666666,0.13922571219868515,1
4019,1.0,0.2,0.6074766355140188,0.16666666666666669,0.11666666666666667,0.6138787436084734,1
5604,0.5,0.2,0.7336448598130841,0.0,0.1,0.7078159240321402,0
6735,1.0,0.8,0.6495327102803737,0.6666666666666667,0.0,0.6620891161431702,1
2903,1.0,0.8,0.44859813084112143,0.16666666666666669,0.3,0.2838568298027757,1
2341,0.0,0.2,0.42056074766355145,0.0,0.6333333333333333,0.17472607742878013,1
242,1.0,0.0,0.18224299065420557,0.16666666666666669,0.95,0.10708546384222059,1
2044,0.5,0.2,0.06074766355140193,0.49999999999999994,0.43333333333333335,0.08473338203067932,1
9765,1.0,0.4,0.2757009345794392,0.0,0.08333333333333334,0.7218407596785975,0
10825,0.0,0.4,0.7570093457943924,0.16666666666666669,0.11666666666666667,0.6315558802045288,1
8250,1.0,0.6000000000000001,0.4112149532710281,0.16666666666666669,0.15,0.5365960555149745,1
7056,1.0,0.2,0.6074766355140188,0.0,0.05,0.5555880204528854,0
9869,0.0,0.2,0.06074766355140193,0.6666666666666667,0.06666666666666667,0.4927684441197955,1
2286,1.0,0.6000000000000001,0.6448598130841122,0.0,0.9999999999999999,0.30430971512052596,1
7395,0.0,0.6000000000000001,0.5934579439252335,0.49999999999999994,0.06666666666666667,0.0013148283418553675,1
8207,0.5,0.2,0.3691588785046729,0.16666666666666669,0.016666666666666666,0.6239590942293645,0
109,1.0,0.4,0.21028037383177567,0.16666666666666669,0.7666666666666666,0.03637691745799854,1
3038,1.0,0.4,0.8411214953271028,0.3333333333333333,0.03333333333333334,0.4219138056975895,1
440,1.0,0.2,0.7242990654205607,0.0,0.36666666666666664,0.20818115412710006,1
9773,1.0,0.2,0.36448598130841126,0.6666666666666667,0.08333333333333334,0.6883856829802776,0
10258,0.5,0.2,0.2757009345794392,0.16666666666666669,0.06666666666666667,0.5779401022644266,1
5869,0.5,0.6000000000000001,0.31775700934579443,0.0,0.11666666666666667,0.6889700511322133,0
4685,1.0,0.4,0.46261682242990654,0.0,0.11666666666666667,0.5222790357925493,0
9772,1.0,0.0,0.6448598130841122,0.3333333333333333,0.13333333333333333,0.5951789627465303,0
6918,1.0,0.8,0.7383177570093459,0.3333333333333333,0.08333333333333334,0.135427319211103,1
9043,0.0,0.6000000000000001,0.602803738317757,0.3333333333333333,0.03333333333333334,0.6242512783053323,1
10671,0.5,0.2,0.6542056074766355,0.3333333333333333,0.15,0.08035062089116143,0
4669,0.0,0.4,0.5981308411214953,0.49999999999999994,0.13333333333333333,0.5699050401753104,1
6510,1.0,0.8,0.7009345794392524,0.3333333333333333,0.1,0.010226442658875096,0
6924,1.0,0.8,0.6962616822429907,0.3333333333333333,0.15,0.08838568298027757,0
2358,1.0,0.2,0.5467289719626168,0.0,0.35,0.32826880934989044,1
2480,0.0,0.6000000000000001,0.5280373831775701,0.16666666666666669,0.7999999999999999,0.42249817384952526,1
5525,1.0,0.8,0.7663551401869159,0.3333333333333333,0.13333333333333333,0.10182615047479912,1
4232,0.5,0.2,0.6355140186915887,0.0,0.15,0.5431701972242513,0
2505,1.0,0.2,0.19626168224299068,0.6666666666666667,0.06666666666666667,0.12447041636230824,1
8349,0.5,0.6000000000000001,0.7897196261682243,0.49999999999999994,0.03333333333333334,0.0005843681519357158,1
3405,0.5,0.2,0.2009345794392523,0.0,0.1,0.662527392257122,0
9941,1.0,0.6000000000000001,0.7803738317757009,0.49999999999999994,0.08333333333333334,0.027903579254930616,0
8532,1.0,0.4,0.6869158878504672,0.49999999999999994,0.0,0.5292914536157779,1
4253,0.0,0.6000000000000001,0.1728971962616822,0.0,0.15,0.49627465303140983,0
10383,1.0,0.2,0.7523364485981309,0.16666666666666669,0.15,0.5360116873630387,1
1205,1.0,0.2,0.5700934579439253,0.16666666666666669,0.7833333333333333,0.35412710007304604,1
3080,1.0,0.6000000000000001,0.4579439252336448,0.16666666666666669,0.7666666666666666,0.18334550766983196,1
3931,1.0,0.0,0.4252336448598131,0.6666666666666667,0.13333333333333333,0.49481373265157047,0
783,1.0,0.2,0.20560747663551404,0.3333333333333333,0.7666666666666666,0.030094959824689543,1
3754,1.0,0.6000000000000001,0.0700934579439253,0.3333333333333333,0.016666666666666666,0.727100073046019,1
8513,1.0,0.8,0.009345794392523366,0.6666666666666667,0.13333333333333333,0.5531044558071585,1
5699,1.0,0.2,0.3457943925233645,0.0,0.016666666666666666,0.6809349890430971,1
10214,1.0,0.4,0.8130841121495326,0.49999999999999994,0.15,0.04952520087655221,0
4436,1.0,0.2,0.5420560747663551,0.16666666666666669,0.15,0.5349890430971512,0
5991,1.0,0.0,0.677570093457944,0.16666666666666669,0.06666666666666667,0.6860482103725347,1
7631,1.0,0.6000000000000001,0.602803738317757,0.0,0.11666666666666667,0.5440467494521548,0
8128,1.0,0.2,0.8317757009345793,0.16666666666666669,0.1,0.589481373265157,1
7391,0.5,0.6000000000000001,0.5981308411214953,0.0,0.15,0.6826880934989042,0
1426,1.0,0.8,0.925233644859813,0.3333333333333333,0.85,0.0972972972972973,1
4649,0.5,0.4,0.514018691588785,0.16666666666666669,0.05,0.5469685902118334,0
2655,1.0,0.8,0.2710280373831776,0.49999999999999994,0.9333333333333332,0.01694667640613587,1
10032,1.0,0.2,0.5981308411214953,0.6666666666666667,0.15,0.47041636230825423,0
3258,1.0,0.6000000000000001,0.7009345794392524,0.16666666666666669,0.15,0.44952520087655223,1
3207,1.0,0.8,0.6121495327102803,0.49999999999999994,0.11666666666666667,0.49481373265157047,0
9742,0.0,0.2,0.2710280373831776,0.0,0.0,0.7133674214755296,1
9111,1.0,0.2,0.3598130841121495,0.0,0.11666666666666667,0.656099342585829,0
200,1.0,0.0,0.2009345794392523,0.16666666666666669,0.13333333333333333,0.06866325785244703,1
1685,1.0,0.4,0.30841121495327106,0.16666666666666669,0.6666666666666666,0.015047479912344786,1
3319,1.0,0.4,0.29439252336448596,0.0,0.08333333333333334,0.6165084002921841,0
10975,0.0,0.6000000000000001,0.5747663551401868,0.49999999999999994,0.15,0.0401753104455807,0
3942,1.0,0.6000000000000001,0.397196261682243,0.3333333333333333,0.05,0.6579985390796201,0
7442,1.0,0.4,0.23364485981308414,1.0,0.1,0.5222790357925493,0
3918,1.0,0.6000000000000001,0.3457943925233645,0.3333333333333333,0.05,0.5630387143900657,1
5754,0.0,0.8,0.9766355140186916,0.3333333333333333,0.1,0.02498173849525201,1
2164,1.0,0.6000000000000001,0.32242990654205606,0.16666666666666669,0.7833333333333333,0.03491599707815923,1
1419,1.0,0.4,0.3037383177570093,0.0,0.8999999999999999,0.06661796932067202,1
4441,1.0,0.8,0.5700934579439253,0.6666666666666667,0.0,0.5294375456537619,1
438,1.0,0.2,0.677570093457944,0.16666666666666669,0.7833333333333333,0.2688093498904309,1
1130,1.0,0.6000000000000001,0.6261682242990655,0.6666666666666667,0.9833333333333333,0.15573411249086924,1
9276,1.0,0.2,0.7757009345794391,0.3333333333333333,0.06666666666666667,0.5523739956172389,0
261,0.5,0.0,0.2570093457943925,0.16666666666666669,0.36666666666666664,0.13571950328707086,1
9584,0.5,0.8,0.7102803738317757,0.16666666666666669,0.03333333333333334,0.6878013148283418,1
4863,1.0,0.4,0.677570093457944,0.3333333333333333,0.13333333333333333,0.6368151935719503,0
7372,0.5,0.0,0.15887850467289721,0.3333333333333333,0.15,0.5441928414901388,0
863,1.0,0.0,0.4299065420560748,0.16666666666666669,0.8333333333333333,0.3199415631848064,1
4879,1.0,0.6000000000000001,0.2429906542056075,0.3333333333333333,0.016666666666666666,0.704163623082542,1
2986,1.0,0.6000000000000001,0.6542056074766355,0.16666666666666669,0.15,0.050547845142439735,1
10412,0.0,0.6000000000000001,0.7102803738317757,0.49999999999999994,0.11666666666666667,0.12856099342585828,1
9254,1.0,0.2,0.7570093457943924,0.16666666666666669,0.1,0.448064280496713,1
10100,1.0,0.2,0.6682242990654205,0.16666666666666669,0.05,0.6759678597516435,1
3782,1.0,0.4,0.2850467289719626,0.0,0.06666666666666667,0.6787436084733381,0
3822,0.5,0.2,0.3130841121495327,0.16666666666666669,0.06666666666666667,0.5214024835646457,0
4626,1.0,0.2,0.26168224299065423,0.16666666666666669,0.03333333333333334,0.7067932797662527,1
3647,1.0,0.4,0.23831775700934577,0.16666666666666669,0.06666666666666667,0.6096420745069394,0
2568,1.0,0.4,0.21028037383177567,0.0,0.11666666666666667,0.07216946676406136,1
9563,0.5,0.4,0.4439252336448598,0.0,0.15,0.5941563184806428,1
1339,1.0,0.0,0.6728971962616822,0.16666666666666669,0.8666666666666666,0.2891161431701972,1
3676,0.5,0.4,0.8271028037383178,0.49999999999999994,0.0,0.5859751643535427,0
10611,1.0,0.6000000000000001,0.7757009345794391,0.49999999999999994,0.1,0.46106647187728267,0
1174,1.0,0.4,0.7663551401869159,0.0,0.6166666666666666,0.22279035792549304,1
1402,1.0,0.6000000000000001,0.48130841121495327,0.3333333333333333,0.38333333333333336,0.3567567567567568,1
2454,0.5,0.4,0.5747663551401868,0.0,0.45,0.1699050401753104,1
10694,0.0,0.4,0.6682242990654205,0.16666666666666669,0.1,0.6588750913075238,1
5619,0.0,0.2,0.32242990654205606,0.3333333333333333,0.08333333333333334,0.55427319211103,1
2677,1.0,0.6000000000000001,0.33644859813084116,0.16666666666666669,0.8166666666666667,0.07085463842220599,1
1051,1.0,0.0,0.3130841121495327,0.16666666666666669,0.38333333333333336,0.017238860482103713,1
5487,0.0,0.6000000000000001,0.3411214953271028,0.3333333333333333,0.016666666666666666,0.4655953250547845,0
1530,1.0,0.6000000000000001,0.677570093457944,0.16666666666666669,0.6333333333333333,0.40058436815193577,1
6902,1.0,0.6000000000000001,0.7383177570093459,0.49999999999999994,0.08333333333333334,0.07158509861212564,1
7023,1.0,0.2,0.8271028037383178,0.16666666666666669,0.08333333333333334,0.6235208181154127,1
3877,1.0,0.4,0.7196261682242991,0.6666666666666667,0.1,0.6010226442658875,1
3771,1.0,0.0,0.5,0.3333333333333333,0.15,0.695836376917458,0
5207,0.0,0.6000000000000001,0.17757009345794394,0.16666666666666669,0.11666666666666667,0.5865595325054784,0
6824,0.5,0.6000000000000001,0.6728971962616822,0.6666666666666667,0.03333333333333334,0.04674945215485757,0
7495,1.0,0.4,0.6682242990654205,0.49999999999999994,0.11666666666666667,0.006866325785244709,0
9677,1.0,0.6000000000000001,0.836448598130841,0.49999999999999994,0.03333333333333334,0.008911614317019728,0
10073,1.0,0.4,0.7850467289719626,0.16666666666666669,0.08333333333333334,0.7243243243243244,1
1955,1.0,0.8,0.836448598130841,0.49999999999999994,0.8333333333333333,0.3751643535427319,1
446,1.0,0.4,0.3598130841121495,0.49999999999999994,0.8333333333333333,0.1008035062089116,1
4922,0.5,0.2,0.5280373831775701,0.0,0.0,0.6980277574872169,1
7004,1.0,0.4,0.5841121495327103,0.0,0.08333333333333334,0.4547845142439737,1
2785,1.0,0.6000000000000001,0.24766355140186913,0.8333333333333333,0.8333333333333333,0.06194302410518626,1
937,0.5,0.4,0.21962616822429903,0.0,0.31666666666666665,0.05244704163623082,1
8024,1.0,1.0,0.9345794392523364,0.3333333333333333,0.11666666666666667,0.12052593133674214,1
3018,0.0,0.4,0.5747663551401868,0.0,0.3333333333333333,0.4132943754565376,1
1709,1.0,0.2,0.26168224299065423,0.0,0.5166666666666666,0.09700511322132943,1
3467,1.0,0.2,0.39252336448598135,0.16666666666666669,0.15,0.6766983199415632,0
6646,1.0,0.6000000000000001,0.3037383177570093,0.0,0.15,0.4539079620160701,1
1770,0.5,0.6000000000000001,0.43457943925233644,0.3333333333333333,0.25,0.3744338933528123,1
5159,1.0,0.6000000000000001,0.46728971962616817,0.49999999999999994,0.15,0.6004382761139517,0
1103,0.0,0.2,0.03738317757009346,0.49999999999999994,0.6666666666666666,0.13659605551497442,1
7226,1.0,0.4,0.4532710280373832,0.16666666666666669,0.13333333333333333,0.6359386413440468,0
190,1.0,0.0,0.15887850467289721,0.16666666666666669,0.25,0.01329437545653761,1
4067,1.0,0.6000000000000001,0.7663551401869159,0.6666666666666667,0.15,0.5821767713659606,0
1914,0.0,0.6000000000000001,0.5934579439252335,0.16666666666666669,0.8333333333333333,0.3924032140248357,1
2529,1.0,0.0,0.7429906542056074,0.16666666666666669,0.3,0.08035062089116143,1
1590,1.0,0.4,0.822429906542056,0.16666666666666669,0.7999999999999999,0.2632578524470416,1
5978,1.0,0.6000000000000001,0.28971962616822433,0.0,0.05,0.6917457998539079,1
2156,1.0,0.2,0.25233644859813087,0.0,0.13333333333333333,0.02293644996347699,1
7860,1.0,0.4,0.2009345794392523,0.16666666666666669,0.15,0.5327976625273922,0
2486,1.0,0.0,0.23831775700934577,0.0,0.7999999999999999,0.06515704894083271,1
6478,1.0,0.4,0.37850467289719625,0.6666666666666667,0.03333333333333334,0.4953981008035062,1
9018,0.5,0.2,0.4158878504672897,0.3333333333333333,0.08333333333333334,0.631263696128561,0
7232,1.0,0.6000000000000001,0.36448598130841126,0.3333333333333333,0.11666666666666667,0.6758217677136596,1
1777,0.0,0.4,0.17757009345794394,0.16666666666666669,0.3333333333333333,0.1393718042366691,1
1619,0.5,0.4,0.3317757009345794,0.16666666666666669,0.15,0.08984660336011688,1
2404,1.0,0.4,0.6074766355140188,0.0,0.5166666666666666,0.27918188458729,1
4190,1.0,0.4,0.3691588785046729,0.0,0.05,0.5710737764791819,1
7129,0.0,0.0,0.7850467289719626,0.16666666666666669,0.08333333333333334,0.4417823228634039,1
7371,0.5,0.4,0.397196261682243,0.16666666666666669,0.0,0.6490869247626004,0
10225,1.0,0.4,0.6822429906542057,0.6666666666666667,0.15,0.07742878013148283,1
1084,0.5,0.2,0.7757009345794391,0.16666666666666669,0.1,0.2078889700511322,1
5119,1.0,0.2,0.4719626168224299,0.16666666666666669,0.05,0.646018991964938,0
9251,1.0,0.6000000000000001,0.5934579439252335,0.16666666666666669,0.03333333333333334,0.49393718042366686,0
7698,1.0,0.2,0.7289719626168224,0.0,0.08333333333333334,0.5301680058436815,1
5382,1.0,0.2,0.3271028037383178,0.0,0.05,0.47523739956172384,1
10163,1.0,0.8,0.8084112149532711,0.6666666666666667,0.016666666666666666,0.6372534696859021,0
7487,1.0,0.6000000000000001,0.6822429906542057,0.49999999999999994,0.11666666666666667,0.05566106647187727,1
4829,1.0,0.2,0.4112149532710281,0.16666666666666669,0.11666666666666667,0.583345507669832,0
1694,1.0,0.2,0.39252336448598135,0.0,0.4166666666666667,0.10430971512052592,1
10955,0.0,0.0,0.13551401869158886,0.3333333333333333,0.06666666666666667,0.7107377647918188,0
3222,1.0,0.2,0.5934579439252335,0.0,0.13333333333333333,0.4689554419284149,0
8571,1.0,0.2,0.6401869158878505,0.0,0.016666666666666666,0.46632578524470414,0
